lat_appx_lots_of_err,long_appx_lots_of_err,EXT,EST,AGR,CSN,OPN
43.6425,-79.3872,-0.3,2.5,2.0,0.2,1.1
43.6425,-79.3872,1.9,1.1,2.3,1.7,2.1
43.6699,-79.7444,-1.5,1.8,0.5,1.4,1.0
43.6425,-79.3872,0.8,0.1,2.5,1.6,2.0
49.9611,-97.0212,0.1,1.1,0.2,0.4,1.7
47.5121,-67.3925,0.8,2.6,2.1,0.9,1.1
45.6986,-73.6632,-2.0,2.0,-1.2,1.5,2.1
43.6425,-79.3872,1.9,0.7,0.5,2.1,1.3
43.5838,-81.2351,-0.2,1.6,0.7,1.5,1.2
45.3155,-75.837,-1.3,2.6,1.6,0.2,2.0
42.5984,-82.3916,0.1,-0.1,2.3,0.7,2.3
43.6272,-79.6222,0.3,2.1,1.1,0.3,1.4
45.3155,-75.837,-0.6,1.5,0.5,1.5,1.5
44.3891,-79.6901,-0.4,2.4,2.3,0.0,1.8
49.1636,-122.7677,-0.6,3.0,2.0,1.9,1.3
48.4061,-123.3504,-1.3,1.7,0.9,0.4,2.1
49.2667,-122.7833,0.4,0.2,1.9,1.5,2.1
45.3594,-75.7523,0.2,0.5,1.2,2.4,2.1
43.6667,-79.4167,1.1,1.6,0.9,0.3,1.9
43.6425,-79.3872,-0.5,1.4,1.8,0.5,1.6
43.8566,-79.5111,-0.4,2.0,-0.1,-0.2,2.0
49.1745,-123.1978,-0.8,1.7,0.1,1.3,1.0
54.3146,-130.3413,-0.1,1.3,-0.5,1.7,0.8
45.3155,-75.837,0.3,3.2,1.7,1.1,0.9
43.7385,-79.2021,-0.8,2.1,1.1,0.5,1.1
45.7134,-73.4778,0.8,0.4,2.2,1.8,1.3
43.6667,-79.4167,1.2,2.7,1.6,1.0,1.7
43.6425,-79.3872,0.3,0.5,1.4,1.5,1.3
43.6425,-79.3872,1.3,1.9,2.5,-0.2,1.4
49.2667,-122.7833,1.9,0.7,2.6,1.6,2.3
51.0472,-114.0802,0.2,2.6,2.0,2.3,1.3
49.164,-122.656,-1.0,2.8,1.2,0.2,1.5
49.2733,-122.7965,-0.2,3.1,1.6,1.3,1.9
45.3155,-75.837,-0.4,3.3,1.2,2.2,1.9
45.3155,-75.837,0.4,1.9,0.5,-0.4,2.3
55.1726,-118.7997,-1.7,3.5,1.7,0.0,0.5
49.8833,-97.1667,0.7,1.2,1.7,1.5,0.7
45.3155,-75.837,-0.2,0.5,0.8,-0.1,2.0
43.555,-80.2868,0.8,1.4,1.1,1.9,1.6
43.6667,-79.4167,0.6,2.0,1.3,-0.3,1.8
46.4769,-80.9099,0.0,0.8,1.0,0.4,1.6
45.3155,-75.837,-0.6,2.9,1.7,1.4,1.5
43.6425,-79.3872,-0.9,1.0,1.8,1.9,2.0
49.25,-123.1333,-1.0,2.4,1.1,2.2,1.3
45.3155,-75.837,-0.1,3.2,0.6,1.3,1.7
43.5701,-79.5985,0.4,2.0,1.0,1.5,1.8
43.5974,-79.6402,0.0,2.9,1.5,0.5,1.0
43.6425,-79.3872,0.5,2.0,1.8,-0.2,1.2
43.6092,-79.6201,-0.4,1.5,0.8,1.8,1.1
45.3155,-75.837,0.5,2.2,2.3,0.6,2.0
43.6425,-79.3872,0.3,1.8,1.0,1.0,2.2
45.3155,-75.837,-1.3,1.0,-0.1,0.8,2.0
43.6425,-79.3872,-0.4,2.2,2.3,0.9,1.9
43.6425,-79.3872,-1.0,0.6,2.0,2.6,-0.8
46.4918,-80.9955,-0.4,1.3,1.8,1.3,1.6
45.3155,-75.837,0.3,1.6,1.1,0.7,0.5
43.6425,-79.3872,0.5,2.6,1.8,1.0,1.6
43.6425,-79.3872,0.0,0.9,1.6,0.3,1.6
43.6425,-79.3872,-1.0,2.6,1.4,0.8,1.5
49.0764,-122.6797,0.8,0.8,2.4,1.4,1.8
45.3155,-75.837,-1.2,1.3,1.2,1.0,1.1
45.3155,-75.837,-1.5,0.9,2.2,1.5,0.7
45.3155,-75.837,0.9,3.0,2.2,1.6,1.3
43.6667,-79.4167,0.1,1.9,0.9,1.3,2.2
45.3155,-75.837,-2.0,2.5,1.3,0.8,1.2
45.3155,-75.837,1.2,1.6,2.1,1.5,1.6
43.5136,-79.884,-1.6,1.8,1.3,0.3,1.7
43.6667,-79.4167,-0.5,1.4,1.2,0.9,2.3
43.6667,-79.4167,0.0,0.9,0.6,2.2,1.9
45.3679,-75.7888,0.1,2.9,0.6,-0.5,1.3
43.6667,-79.4167,-1.6,2.2,0.7,1.2,1.7
43.8759,-79.4381,-0.9,2.2,2.0,0.1,1.2
45.3176,-75.895,-1.9,2.4,1.9,2.2,0.7
42.9793,-81.2556,-0.5,1.9,0.6,0.9,1.6
43.6425,-79.3872,1.3,2.5,2.1,0.3,2.1
49.84,-119.61,1.6,1.5,2.0,1.2,1.3
45.5423,-73.5616,-1.1,1.3,2.5,2.1,2.2
43.75,-79.2,0.8,1.4,1.5,1.3,1.9
43.75,-79.2,0.5,2.9,0.8,-0.1,1.8
45.3155,-75.837,0.3,2.4,0.6,1.0,1.9
45.3155,-75.837,-0.7,2.1,1.3,0.4,1.1
45.3155,-75.837,1.0,0.7,2.6,2.2,1.9
46.5076,-80.9872,0.1,3.0,1.4,0.5,2.0
45.3155,-75.837,-1.3,1.6,-0.1,-0.5,1.7
43.4497,-80.4893,0.3,2.1,2.3,2.2,2.0
45.3155,-75.837,-0.8,1.8,0.1,0.6,2.0
50.4364,-104.5438,-1.5,1.2,0.0,1.2,2.0
50.2833,-107.7667,0.6,2.2,-0.1,-0.7,1.2
49.853,-97.0998,0.5,1.5,0.8,0.5,0.8
43.6619,-79.3952,0.5,1.0,1.4,0.8,2.2
49.2765,-123.2177,-0.6,2.9,1.1,0.2,1.3
45.4127,-75.6742,0.5,0.7,1.8,1.5,1.8
45.3155,-75.837,-0.7,2.3,1.4,0.9,1.8
46.0965,-64.7976,0.6,3.6,1.8,1.4,1.9
43.6425,-79.3872,0.8,0.3,2.5,2.1,1.8
45.5,-73.5833,2.0,0.6,1.7,1.2,2.0
43.257,-79.8697,0.2,1.0,1.9,1.6,1.0
43.257,-79.8697,1.2,-0.1,0.6,0.2,1.3
45.5298,-73.6153,0.8,1.6,1.0,0.7,1.9
43.6425,-79.3872,0.2,2.9,1.5,1.1,1.2
43.6425,-79.3872,0.2,2.6,1.9,1.2,1.9
43.6441,-79.3801,-1.2,1.9,0.3,0.6,0.8
45.3155,-75.837,-0.1,1.7,1.9,1.8,1.9
43.6425,-79.3872,1.6,3.1,2.2,2.0,1.8
45.3155,-75.837,1.0,1.2,1.7,0.6,1.4
43.6425,-79.3872,0.2,2.3,1.6,1.5,1.8
43.6425,-79.3872,1.1,2.6,1.3,-0.4,1.9
43.6425,-79.3872,1.0,0.8,1.8,1.7,1.5
44.0,-79.4667,0.3,2.4,1.4,1.0,1.6
45.3155,-75.837,-0.8,3.4,0.6,2.4,1.9
45.3155,-75.837,1.7,1.1,2.4,0.8,2.2
43.6425,-79.3872,0.9,1.4,1.5,0.6,1.0
43.6425,-79.3872,-0.9,1.5,-0.1,1.2,1.0
53.55,-113.5,0.5,1.3,1.2,0.7,1.9
50.0172,-110.651,0.2,1.7,1.8,0.3,-0.2
43.6425,-79.3872,0.2,1.2,1.5,0.5,1.0
43.6425,-79.3872,-1.4,1.8,1.4,0.8,1.3
45.3155,-75.837,-0.9,1.5,2.3,0.3,1.5
43.7041,-79.2446,0.3,1.5,1.6,2.0,2.3
45.3155,-75.837,0.6,2.4,0.8,0.9,1.1
44.3891,-79.6901,-1.6,2.9,1.9,0.4,1.6
43.6425,-79.3872,0.5,1.9,2.0,1.1,1.7
43.7041,-79.2446,-0.8,3.4,1.1,1.3,1.4
51.0833,-114.0833,0.1,-0.2,2.6,1.4,1.5
43.6425,-79.3872,0.7,0.9,2.2,2.2,2.2
50.02,-119.41,1.1,2.1,1.5,1.4,0.9
43.6425,-79.3872,0.2,3.3,1.3,-0.2,1.8
45.3155,-75.837,-0.1,1.9,0.8,0.8,0.6
43.6425,-79.3872,1.2,1.6,1.2,1.5,1.0
45.3155,-75.837,-2.0,3.8,2.0,2.1,1.4
43.5591,-79.6186,0.1,3.4,1.5,1.5,1.2
45.3155,-75.837,0.2,1.8,0.4,1.3,1.9
49.8803,-119.5004,1.3,1.8,2.1,1.2,1.8
42.9558,-81.6226,-1.4,1.2,0.8,1.1,1.5
43.6667,-79.4167,0.1,2.3,-0.2,0.3,1.3
43.1,-79.05,0.9,1.7,0.8,-0.5,2.0
50.9604,-114.1001,-0.9,1.2,1.3,0.4,2.2
42.9778,-81.1941,-1.4,3.3,0.6,-0.4,2.0
44.6514,-63.5818,0.0,2.1,1.4,-0.5,1.4
43.6425,-79.3872,-0.8,0.9,0.9,-0.5,1.8
45.3155,-75.837,1.2,0.8,1.7,1.6,1.0
45.3155,-75.837,0.1,1.7,0.8,0.9,0.4
43.6565,-79.4079,-0.7,3.0,1.3,0.0,1.5
42.9833,-81.25,0.3,2.5,1.9,0.9,1.3
43.6425,-79.3872,0.3,1.8,1.1,0.2,1.7
43.6425,-79.3872,-1.5,2.0,0.5,2.0,2.2
53.535,-113.501,1.0,1.5,2.1,1.8,2.1
45.3155,-75.837,1.2,3.1,1.2,0.6,0.8
44.6464,-63.5929,-1.0,3.4,0.2,2.1,1.4
43.6425,-79.3872,-1.2,2.4,0.4,0.9,1.5
43.6425,-79.3872,0.4,3.0,1.8,1.3,1.2
43.6425,-79.3872,0.8,1.5,1.3,0.0,0.9
49.0764,-122.6797,0.4,2.0,1.3,0.9,1.9
43.9018,-78.9347,-0.7,1.4,0.1,1.3,1.8
49.8833,-97.1667,-1.7,3.1,1.6,0.7,0.8
43.6425,-79.3872,0.4,1.5,1.4,1.6,1.7
45.3155,-75.837,-0.5,2.6,1.6,1.2,0.6
43.6425,-79.3872,-1.8,2.7,-0.9,0.6,1.0
45.3155,-75.837,0.2,2.2,1.6,-0.5,0.9
49.8987,-97.3843,0.5,2.3,0.4,1.8,2.0
49.5031,-119.5905,-0.3,1.6,1.1,0.7,1.3
56.7273,-111.4361,0.3,0.9,1.8,2.3,0.2
43.6425,-79.3872,-0.1,1.4,1.5,1.2,1.5
43.6425,-79.3872,-1.2,0.0,2.0,1.5,0.8
43.2698,-79.955,0.4,1.4,1.3,0.5,2.2
43.639,-79.4499,-1.6,2.0,0.1,1.4,1.8
49.3325,-123.0674,-0.3,1.5,1.8,1.2,1.3
43.6425,-79.3872,-0.8,-0.2,-0.1,2.1,1.9
45.3155,-75.837,0.7,2.8,1.6,0.3,1.2
43.6092,-79.6201,-0.3,1.9,1.3,0.7,1.2
43.6667,-79.4167,0.3,1.5,0.4,1.6,1.7
43.4487,-80.4849,2.0,2.6,1.3,-0.4,0.7
45.3155,-75.837,-1.1,1.7,-0.2,1.3,1.4
45.3155,-75.837,-0.9,1.6,-0.7,1.9,1.7
43.2566,-79.8683,-1.1,1.3,0.2,1.3,1.8
49.3042,-123.0651,-0.7,0.3,2.3,2.4,1.5
43.6667,-79.4167,-0.5,1.3,1.0,2.0,1.2
42.971,-82.4084,-0.1,1.6,2.1,1.0,1.7
45.3155,-75.837,-0.7,2.1,0.9,1.1,2.1
43.6425,-79.3872,-1.3,2.3,1.4,0.9,1.9
45.3155,-75.837,-0.3,1.5,1.6,1.1,0.8
45.3155,-75.837,-1.8,3.6,1.1,-0.4,1.5
43.6403,-79.4374,-0.9,3.1,1.1,-0.5,1.6
43.6053,-79.5201,0.9,3.1,0.8,0.8,1.9
43.6053,-79.5201,0.1,0.1,1.8,0.9,1.0
43.6053,-79.5201,0.4,3.1,2.2,1.2,1.1
43.6053,-79.5201,0.3,2.3,1.9,1.2,1.5
43.6053,-79.5201,0.9,0.5,0.0,0.7,0.9
43.6053,-79.5201,-1.0,3.1,1.0,0.5,0.8
43.6053,-79.5201,-0.8,2.4,1.6,0.8,1.2
43.6053,-79.5201,0.5,2.2,0.7,0.9,1.1
43.95,-78.3,-0.1,0.4,-0.3,1.6,2.3
43.6053,-79.5201,-0.3,3.1,1.4,0.9,1.8
43.6425,-79.3872,0.7,3.4,0.9,-0.5,1.1
43.6053,-79.5201,-0.8,1.3,2.0,0.3,1.0
43.6053,-79.5201,1.0,1.2,0.6,0.9,1.0
53.4129,-113.4957,-0.3,1.2,1.7,0.5,1.4
43.6543,-79.3796,-0.2,1.9,1.9,1.1,1.4
43.6425,-79.3872,-1.1,2.6,2.1,0.6,1.9
45.4167,-75.7,0.4,0.8,1.2,1.3,2.1
50.4707,-104.6116,-0.6,1.3,1.3,1.6,1.3
43.4543,-79.6921,0.1,3.1,2.1,1.0,1.9
42.9793,-81.2556,0.5,2.6,1.5,0.7,1.6
49.25,-123.1333,-1.8,3.0,2.2,-0.5,1.3
49.136,-123.9483,0.6,1.5,2.0,0.8,1.5
43.6675,-79.296,-0.1,1.7,2.4,2.1,1.9
43.6425,-79.3872,0.1,3.8,2.1,0.0,1.9
43.6425,-79.3872,1.2,3.0,1.9,1.2,1.8
42.3158,-83.0568,0.4,1.7,0.5,1.7,1.4
49.2667,-122.7833,-0.6,2.8,1.2,1.5,2.0
49.2667,-122.7833,-0.6,3.6,1.9,-0.3,0.9
43.6425,-79.3872,-1.0,3.1,2.0,1.7,1.3
52.9667,-113.3833,0.3,1.7,2.5,-0.3,1.0
46.8615,-71.2698,0.6,0.7,1.7,-0.1,1.8
45.3155,-75.837,-0.2,2.3,0.5,0.7,2.0
43.6641,-79.3889,-0.1,2.5,1.8,2.4,2.0
45.3155,-75.837,-1.0,1.6,1.8,0.7,1.8
51.2167,-102.4667,-0.8,0.5,1.3,1.2,1.6
44.0414,-79.4534,0.0,1.6,1.6,1.0,1.0
50.0365,-110.661,0.6,3.7,2.5,0.8,1.6
43.4529,-80.5281,0.5,1.2,0.8,-0.7,1.9
43.7358,-79.328,-0.1,2.2,1.7,0.2,2.1
45.503,-73.5679,1.5,1.1,2.3,0.9,2.3
49.3167,-123.0667,0.5,1.3,1.7,1.3,1.0
45.3155,-75.837,-2.0,2.9,0.1,2.3,2.0
43.6667,-79.4167,1.2,3.2,1.5,0.8,1.7
50.4423,-104.6116,-0.2,3.0,1.5,0.1,1.6
45.3155,-75.837,0.0,1.4,1.6,1.4,1.9
45.3155,-75.837,-0.4,2.6,2.4,0.8,1.5
43.6425,-79.3872,-1.1,2.1,-0.2,-0.3,1.4
45.3155,-75.837,-0.5,2.5,1.9,1.3,1.3
43.7521,-79.4202,2.0,-0.2,2.2,2.6,2.5
45.6693,-73.7484,1.0,2.1,1.9,1.4,1.5
43.6619,-79.3952,-0.8,2.3,1.4,0.1,1.8
45.529,-73.5039,-1.7,1.9,1.0,0.9,1.9
43.6425,-79.3872,0.2,2.1,2.4,1.9,2.2
43.8084,-79.6089,-1.1,1.8,0.5,1.4,0.7
43.5747,-79.7278,-1.3,1.4,1.1,-0.3,1.4
43.75,-79.2,-0.7,3.8,0.9,2.0,1.9
53.5682,-113.4822,-2.0,2.5,0.6,-1.2,0.9
45.3155,-75.837,0.2,2.8,1.5,0.1,1.9
49.2836,-123.1041,0.2,1.1,2.4,0.9,1.6
43.6425,-79.3872,1.0,1.7,1.6,1.0,1.7
43.6425,-79.3872,-1.1,1.5,2.3,0.2,1.6
45.3155,-75.837,-0.1,2.4,1.1,2.2,1.4
43.6425,-79.3872,0.3,1.8,1.6,0.8,1.7
49.5167,-96.6833,-1.6,3.3,1.7,-0.2,2.1
43.6425,-79.3872,-1.9,3.6,0.6,1.0,0.0
45.3155,-75.837,-0.1,3.0,0.6,0.3,1.4
49.6833,-124.9333,0.0,0.7,0.9,2.4,1.6
42.9797,-81.2639,0.9,2.0,1.4,1.1,0.9
49.0333,-122.8167,1.2,0.7,2.4,1.6,2.0
45.3155,-75.837,-0.3,2.3,2.0,1.9,0.8
43.6425,-79.3872,-0.4,1.9,0.1,-0.3,2.1
45.3155,-75.837,-0.7,2.5,0.6,0.0,1.8
49.174,-123.9422,0.6,1.7,2.1,-0.2,1.4
43.6425,-79.3872,0.8,1.9,0.7,0.7,1.4
45.3155,-75.837,0.7,1.8,1.6,0.8,1.3
45.3155,-75.837,0.1,1.9,1.1,0.9,0.8
44.3891,-79.6901,1.2,0.0,2.0,0.5,1.5
45.3155,-75.837,1.0,2.4,1.9,1.5,1.2
49.2814,-123.12,0.6,1.8,1.8,1.1,0.8
45.45,-75.25,0.7,2.9,1.2,0.7,2.2
43.4801,-80.4801,1.2,0.8,2.1,2.3,2.2
43.6425,-79.3872,1.9,2.1,1.5,2.4,1.7
45.3155,-75.837,-0.8,1.2,1.2,0.8,1.7
44.0,-79.4667,1.3,1.7,1.7,1.1,1.9
45.3155,-75.837,1.4,2.0,2.5,2.1,1.1
45.4167,-75.7,0.1,1.0,2.4,2.0,2.1
45.3155,-75.837,1.2,1.6,2.5,2.3,1.5
45.3155,-75.837,0.4,1.2,2.2,1.4,2.2
43.6425,-79.3872,0.6,1.7,2.1,1.5,1.8
45.6167,-61.9667,0.5,2.2,0.8,1.0,1.5
43.6497,-79.3952,0.6,1.5,2.3,0.5,1.5
45.5,-73.5833,-0.6,0.3,1.1,0.9,2.0
51.0833,-114.0833,-0.3,2.1,0.7,0.2,1.4
45.3155,-75.837,-0.6,1.4,0.1,0.7,1.2
45.5078,-73.5804,-0.6,1.0,1.9,-0.1,1.1
55.1726,-118.7997,-0.6,2.3,1.9,1.6,1.9
50.1167,-120.7833,-1.0,2.6,1.1,1.2,1.6
44.25,-64.55,0.3,3.4,1.2,1.1,2.2
43.6425,-79.3872,-0.5,2.2,0.9,1.8,2.2
43.7183,-79.5119,-0.4,2.9,1.0,0.8,0.5
45.4167,-75.7,0.7,1.7,1.2,1.5,0.9
45.5,-73.5833,0.3,0.5,1.8,1.3,2.3
45.3155,-75.837,1.3,2.5,0.3,0.0,2.2
51.0759,-114.0015,-0.8,1.2,0.3,0.5,1.1
45.4644,-73.5798,0.6,2.0,2.0,1.2,2.3
45.3155,-75.837,-0.9,2.4,1.8,1.5,1.4
45.3155,-75.837,0.5,1.2,-0.3,1.4,2.2
45.4167,-75.7,1.2,0.7,1.3,0.4,1.3
42.9797,-81.2639,0.1,2.3,2.1,-0.1,1.3
43.6667,-79.4167,-0.5,1.9,1.2,1.2,2.2
45.4092,-74.2978,0.9,0.9,0.9,0.7,2.2
43.6425,-79.3872,-0.4,3.1,1.3,0.3,0.8
45.3155,-75.837,0.8,2.1,1.3,1.4,1.8
45.4805,-75.5237,-0.2,0.6,1.4,1.2,1.6
44.1333,-81.15,-0.9,2.3,1.9,1.6,1.2
43.6425,-79.3872,-1.3,3.8,1.5,1.1,1.6
45.3155,-75.837,0.7,2.3,0.0,0.4,1.9
45.9535,-66.6704,0.5,2.2,1.7,2.4,1.7
43.6425,-79.3872,0.9,2.0,1.7,1.2,2.3
43.6425,-79.3872,0.0,1.8,2.0,-0.3,1.2
46.8,-71.25,-0.4,1.0,1.1,1.1,1.4
43.6425,-79.3872,-1.0,2.3,2.4,1.4,1.7
43.6425,-79.3872,-1.4,2.4,1.6,0.8,0.9
43.6425,-79.3872,-0.2,2.9,2.4,-0.3,1.8
55.1726,-118.7997,0.9,3.0,2.1,0.7,1.7
42.3016,-83.0307,-0.7,1.8,0.4,0.3,0.6
43.6425,-79.3872,-0.8,2.5,0.1,0.7,1.1
43.6425,-79.3872,0.7,2.2,1.8,0.4,1.4
43.6425,-79.3872,0.4,1.5,1.8,0.6,1.2
50.4707,-104.6116,-1.7,3.6,0.1,0.0,2.1
45.3155,-75.837,0.5,0.7,2.5,1.4,1.4
53.4839,-113.5227,-1.0,3.0,1.9,1.7,2.1
45.3155,-75.837,-0.2,0.9,2.2,1.6,1.6
50.4364,-104.5438,-1.5,1.3,0.5,1.3,1.7
43.7074,-79.7853,-0.5,3.5,1.7,-0.1,1.7
49.2701,-123.1038,1.0,2.4,0.8,1.6,1.5
43.6,-79.65,1.3,1.9,1.7,0.1,2.0
45.3155,-75.837,-0.2,2.4,1.1,-0.3,1.3
43.6,-79.65,0.4,2.9,1.5,1.9,1.3
45.3155,-75.837,0.8,1.6,0.9,0.4,1.9
49.2768,-123.1469,0.2,3.7,1.6,1.8,2.1
43.6425,-79.3872,-0.2,1.7,1.7,0.9,1.6
43.6425,-79.3872,0.5,2.2,2.0,0.6,1.3
43.6425,-79.3872,-0.5,1.9,1.9,1.3,1.8
45.4109,-72.7103,-2.0,2.0,1.9,-0.4,1.1
45.3155,-75.837,1.8,0.0,1.0,0.1,1.8
43.4543,-79.6921,0.2,1.7,1.7,1.3,1.0
47.6605,-65.6414,1.4,3.7,2.1,-0.4,1.6
45.3155,-75.837,0.0,1.6,1.8,0.6,1.7
49.2333,-122.6833,-0.9,1.2,1.9,1.8,2.1
43.7087,-79.5287,-0.3,0.8,2.1,1.1,1.7
44.6514,-63.5818,0.4,1.5,-0.1,-0.5,2.1
43.6565,-79.4079,-0.5,2.1,1.4,2.0,2.0
44.65,-63.6,0.0,2.1,1.3,1.4,1.1
48.4488,-123.3501,-1.9,1.6,-0.3,-0.1,0.2
53.4822,-113.5269,-1.1,3.1,1.5,0.6,1.4
43.6425,-79.3872,0.3,0.6,0.7,1.4,1.5
43.6425,-79.3872,1.0,1.7,1.7,2.3,1.8
45.3155,-75.837,-1.3,0.9,1.0,1.3,1.9
43.6667,-79.4167,0.3,1.9,0.9,0.3,1.5
45.3155,-75.837,-1.2,2.1,0.2,0.8,1.7
49.849,-97.1497,1.1,3.1,1.2,0.5,1.0
49.849,-97.1497,0.8,2.2,1.1,0.9,1.6
43.6425,-79.3872,-1.2,3.0,0.1,1.4,1.7
43.6619,-79.3952,0.2,2.4,1.4,1.0,1.9
51.0402,-113.9844,-1.4,2.7,2.0,2.3,1.3
43.6425,-79.3872,0.3,0.1,0.7,1.4,2.0
43.6425,-79.3872,-1.1,2.4,-0.5,2.0,2.0
45.3155,-75.837,-0.4,0.6,1.8,1.1,2.0
43.6525,-79.3686,-1.0,1.6,1.1,1.7,1.3
46.22,-63.1,-1.4,2.0,2.1,0.1,2.0
43.448,-80.4589,0.5,1.5,1.6,1.0,1.9
43.6425,-79.3872,0.8,1.6,1.5,0.1,2.1
42.3077,-83.0724,-1.0,1.9,0.3,0.7,1.5
49.05,-118.4667,-0.7,1.2,0.7,1.8,1.0
45.3155,-75.837,0.3,2.5,2.5,0.9,1.8
43.6425,-79.3872,-0.8,2.8,1.3,0.9,1.6
49.1348,-122.9131,-0.1,0.5,1.8,1.7,1.5
43.6425,-79.3872,-0.7,2.0,1.0,1.0,1.4
43.6425,-79.3872,-0.3,1.7,1.7,1.7,1.3
48.4202,-123.3671,0.8,1.1,1.9,0.4,1.9
43.6425,-79.3872,-0.4,1.7,2.0,1.0,1.1
43.8603,-79.0434,0.8,1.0,1.1,1.3,2.0
43.6425,-79.3872,-0.8,3.1,1.3,0.1,1.1
43.1964,-79.5624,1.0,0.5,1.8,1.0,1.6
50.2833,-107.7667,-0.6,0.6,1.0,2.0,2.2
45.3155,-75.837,-0.5,1.1,0.2,1.6,2.0
45.3155,-75.837,-0.3,3.1,1.6,-0.1,1.4
49.1483,-123.1469,-0.9,0.6,2.0,1.3,1.6
45.3155,-75.837,0.2,1.7,0.6,0.8,1.3
45.3155,-75.837,-1.3,2.5,1.3,1.2,0.7
51.0318,-113.9786,-0.8,2.9,0.5,0.0,0.7
43.6,-79.65,-1.5,3.2,1.5,-0.5,1.7
43.898,-78.8656,1.2,0.6,-0.5,1.9,1.8
43.6425,-79.3872,0.0,2.7,2.1,1.0,1.5
43.6425,-79.3872,-1.4,3.8,1.2,-0.3,1.1
42.4029,-82.1941,0.2,1.9,1.8,1.0,1.5
45.3155,-75.837,-1.1,1.5,1.6,0.4,1.4
53.4839,-113.5227,0.6,2.9,2.4,-0.6,1.8
45.3155,-75.837,-0.2,2.6,1.2,1.3,1.5
43.5892,-79.7239,-1.0,3.1,1.7,0.2,0.2
52.1131,-106.622,1.2,1.0,1.9,2.1,1.8
45.4167,-75.7,-0.8,0.9,1.9,1.5,2.0
43.6425,-79.3872,-1.1,2.1,1.1,1.8,2.4
45.4354,-75.6475,0.2,2.0,1.2,0.6,1.5
48.65,-123.4167,-1.0,2.5,0.5,1.7,1.9
43.6425,-79.3872,-1.4,2.5,0.7,1.3,1.9
43.6425,-79.3872,0.7,2.6,1.1,0.9,0.9
45.3155,-75.837,-0.3,1.9,0.3,1.5,1.1
49.25,-123.1333,-0.3,2.4,1.7,1.5,1.6
43.6425,-79.3872,0.6,3.1,2.0,-0.2,1.8
43.6425,-79.3872,-0.3,1.3,1.0,1.4,1.9
45.5569,-73.748,-1.0,0.6,-0.1,0.6,1.7
45.3155,-75.837,0.0,0.9,0.3,1.2,1.4
45.3155,-75.837,0.1,1.6,1.6,0.5,1.9
43.898,-78.8656,-0.7,2.3,1.8,1.5,1.8
43.6667,-79.4167,0.4,1.6,1.8,2.2,1.3
45.3155,-75.837,0.3,0.8,2.1,1.0,1.5
43.7496,-79.4886,0.4,2.7,0.5,1.9,2.1
43.6425,-79.3872,-0.4,3.6,0.6,1.3,1.2
44.231,-76.4791,-0.9,3.1,1.0,1.8,1.7
44.231,-76.4791,1.3,1.6,2.0,1.6,0.6
44.231,-76.4791,1.7,2.9,1.8,1.5,1.8
44.231,-76.4791,1.4,1.9,2.3,1.6,1.4
44.231,-76.4791,0.5,2.5,1.7,0.9,1.2
44.231,-76.4791,1.3,2.5,2.1,-0.5,1.3
44.231,-76.4791,-1.4,3.0,-0.2,0.3,0.7
44.231,-76.4791,0.9,3.1,1.3,0.9,1.4
44.231,-76.4791,-1.1,1.7,0.3,1.1,0.3
44.231,-76.4791,0.9,2.0,2.2,1.3,1.0
44.231,-76.4791,0.2,2.0,1.9,-0.3,1.5
44.231,-76.4791,0.8,1.8,2.0,1.3,1.5
44.231,-76.4791,-0.7,1.9,1.7,0.3,1.3
44.231,-76.4791,1.1,1.2,1.9,0.9,1.2
45.4167,-75.7,1.1,2.0,0.7,0.6,0.5
44.231,-76.4791,-0.4,2.5,1.3,1.0,1.0
44.231,-76.4791,1.4,1.9,2.6,1.7,1.8
44.231,-76.4791,1.5,2.7,1.9,2.0,0.9
44.231,-76.4791,0.2,1.7,1.6,2.2,1.1
44.231,-76.4791,-0.2,1.4,1.0,1.8,1.0
45.5,-73.5833,-0.7,2.0,1.6,0.3,0.7
44.231,-76.4791,0.6,2.4,1.8,1.3,1.8
43.6425,-79.3872,1.1,2.8,1.9,-0.4,1.5
53.55,-113.5,0.4,1.0,1.1,0.3,1.5
43.6425,-79.3872,-0.2,2.2,1.5,1.2,1.6
45.3333,-75.9,-0.5,1.6,1.4,1.2,1.7
44.231,-76.4791,1.5,1.3,2.5,1.5,2.0
44.231,-76.4791,0.6,2.6,2.3,0.2,0.8
44.231,-76.4791,1.3,2.2,1.9,0.6,1.2
44.231,-76.4791,-1.1,2.3,1.8,0.5,1.3
44.231,-76.4791,0.3,1.0,1.6,1.4,1.3
44.231,-76.4791,0.5,3.3,2.3,1.2,2.0
44.231,-76.4791,-0.2,2.3,1.6,1.5,0.8
44.231,-76.4791,-0.9,2.6,0.9,1.5,1.4
44.231,-76.4791,-0.4,3.5,1.9,1.6,2.2
44.231,-76.4791,0.3,2.2,2.3,1.4,1.2
44.231,-76.4791,-0.6,2.1,1.6,0.9,1.4
44.231,-76.4791,-1.3,2.9,1.8,1.1,0.6
44.231,-76.4791,0.5,2.6,0.8,0.3,1.2
44.231,-76.4791,0.0,2.4,1.1,-0.1,1.7
44.231,-76.4791,0.8,1.4,2.1,0.5,1.1
44.231,-76.4791,0.8,2.5,1.9,0.9,1.6
44.231,-76.4791,-1.2,2.2,2.0,1.7,1.4
44.231,-76.4791,1.3,2.7,1.9,1.5,1.9
