,EXT,EST,AGR,CSN,OPN,Clusters,lat,long
47417,-1.0,1.9,2.6,0.4,2.0,0,45.3155,-75.837
47418,0.0,1.7,1.4,0.6,1.1,1,45.3155,-75.837
47419,0.6,0.9,1.2,1.6,2.1,5,43.75,-79.2
47420,-0.9,0.4,1.6,2.4,0.6,0,50.45,-104.6167
47421,0.1,-0.2,1.5,2.6,1.4,5,50.45,-104.6167
47422,0.8,1.2,1.8,0.9,1.9,5,45.5078,-73.5804
47423,-0.1,1.2,1.6,2.1,0.2,0,45.3155,-75.837
47424,-0.1,1.8,0.9,1.0,1.2,1,45.3155,-75.837
47425,1.1,0.7,2.4,1.0,1.8,5,45.3155,-75.837
47426,-0.4,2.4,1.8,1.5,0.4,0,42.1106,-83.1115
47427,1.0,2.9,0.5,0.1,1.2,4,43.6667,-79.4167
47428,1.2,0.8,1.7,0.7,1.1,5,43.6425,-79.3872
47429,-0.4,3.0,1.4,0.8,1.3,2,43.6618,-79.3847
47430,0.2,1.4,0.5,1.8,0.9,3,49.68600000000001,-125.0191
47431,0.1,2.5,1.1,0.5,2.2,4,43.6425,-79.3872
47432,-0.3,3.2,2.1,0.7,1.5,2,45.3155,-75.837
47433,-0.2,2.9,1.4,-0.4,2.0,2,49.25,-123.1333
47434,-0.5,1.9,0.8,0.4,2.0,2,43.6425,-79.3872
47435,-0.5,2.1,1.9,1.5,1.6,0,45.3155,-75.837
47436,0.8,1.4,1.7,1.7,0.8,5,43.6425,-79.3872
47437,1.1,0.8,2.1,1.6,1.3,5,43.8587,-78.8341
47438,-0.8,1.5,0.9,0.7,1.6,3,45.5167,-73.65
47439,0.7,1.0,1.3,1.5,1.2,5,49.0764,-122.6797
47440,0.9,1.1,1.6,1.9,1.5,5,53.4839,-113.5227
47441,-0.4,2.3,2.0,0.7,1.2,0,45.3155,-75.837
47442,0.2,3.1,2.3,1.3,1.8,4,45.3155,-75.837
47443,-0.1,1.6,1.8,2.5,1.3,0,45.3155,-75.837
47444,-0.5,1.2,1.6,0.7,1.4,1,45.3155,-75.837
47445,0.7,3.1,2.1,0.3,1.5,4,45.3155,-75.837
47446,0.5,2.7,2.2,0.4,1.1,4,45.3155,-75.837
47447,-0.1,2.8,1.4,0.8,1.4,2,45.3155,-75.837
47448,-0.7,2.7,1.5,1.1,0.7,2,45.3155,-75.837
47449,0.0,1.5,2.1,0.0,1.9,1,43.6425,-79.3872
47450,1.7,1.6,2.3,0.9,1.9,5,45.3155,-75.837
47451,0.1,2.9,1.7,0.9,1.3,4,49.1483,-123.1469
47452,0.4,1.6,2.0,0.9,1.5,1,43.6425,-79.3872
47453,1.3,2.1,2.0,-0.2,0.8,4,43.6425,-79.3872
47454,-0.6,2.4,1.8,0.1,1.5,2,43.6425,-79.3872
47455,0.2,2.4,2.0,0.5,1.5,4,43.6425,-79.3872
47456,-1.4,2.1,1.4,1.5,1.5,0,43.6425,-79.3872
47457,-0.9,3.0,0.5,0.4,1.3,2,45.3155,-75.837
47458,-1.2,2.4,2.0,1.3,-0.4,0,45.3155,-75.837
47459,-0.3,1.4,1.4,1.6,1.4,0,47.5584,-65.6565
47460,0.2,1.9,1.8,1.7,0.9,0,62.45,-114.35
47461,0.5,1.0,1.8,-0.1,1.0,1,43.6425,-79.3872
47462,-0.6,1.2,1.7,1.3,1.4,0,43.4244,-80.3364
47463,-0.7,0.8,1.6,0.6,1.6,1,53.6072,-113.5183
47464,-0.1,1.9,1.2,0.1,2.1,1,53.6072,-113.5183
47465,1.1,1.1,1.2,2.1,1.6,5,43.6699,-79.3887
47466,-0.7,2.4,0.4,0.9,-0.2,2,45.3155,-75.837
47467,0.2,1.4,1.4,1.1,1.5,1,53.5248,-113.5334
47468,0.5,1.3,1.8,1.7,2.0,5,43.6618,-79.3847
47469,0.9,2.7,0.7,0.6,1.6,4,43.6425,-79.3872
47470,-1.2,2.9,1.1,-0.1,0.9,2,47.41,-69.9479
47471,0.8,2.4,-0.4,0.8,2.1,3,46.3094,-79.464
47472,0.3,2.6,1.0,0.4,1.0,4,52.378,-114.9307
47473,0.0,1.7,2.0,0.2,1.4,1,53.6199,-113.6377
47474,1.2,2.0,2.5,1.2,2.0,4,43.6667,-79.4167
47475,0.4,1.4,0.2,1.1,0.7,3,43.8845,-79.2339
47476,1.5,1.0,1.1,0.1,2.1,1,45.4769,-73.4992
47477,-2.0,2.2,0.4,1.7,0.3,3,43.304,-79.7991
47478,0.7,2.5,1.6,1.0,1.3,4,49.25,-122.95
47479,0.6,1.3,-0.1,0.8,2.1,1,49.2848,-123.1228
47480,0.6,1.2,0.2,1.7,2.2,3,43.6425,-79.3872
47481,-0.4,2.9,2.0,0.9,1.9,4,43.6425,-79.3872
47482,0.8,2.0,1.4,0.9,1.2,4,43.6425,-79.3872
47483,0.7,2.3,1.1,-0.2,1.7,4,43.6536,-79.4258
47484,-1.0,3.5,1.8,1.6,1.7,2,45.72,-74.0327
47485,0.2,2.2,2.0,1.1,2.1,4,43.6497,-79.3952
47486,0.1,2.9,1.6,0.1,1.2,4,44.231,-76.4791
47487,0.0,0.0,1.4,1.8,1.8,5,42.1333,-82.75
47488,-0.9,2.6,1.6,-0.3,1.1,2,45.5702,-73.551
47489,-0.4,2.1,1.7,0.7,0.7,0,44.231,-76.4791
47490,-0.6,2.6,1.6,1.9,2.2,0,43.6425,-79.3872
47491,1.2,2.6,1.2,0.9,1.5,4,43.1167,-79.2
47492,1.5,1.9,1.1,1.3,1.6,4,43.6778,-79.3992
47493,-0.5,1.7,2.1,1.6,1.7,0,43.6425,-79.3872
47494,-1.4,1.3,1.1,0.9,1.6,3,49.25,-123.1333
47495,-0.1,2.5,0.2,2.1,1.6,3,51.0472,-114.0802
47496,1.5,1.8,1.7,1.5,2.0,5,44.2274,-76.5134
47497,-0.4,0.3,0.5,0.9,1.5,3,53.5248,-113.5334
47498,0.0,0.1,1.0,1.2,1.9,5,48.4757,-81.3366
47499,-1.7,2.1,0.6,1.6,0.9,3,45.3176,-75.895
47500,0.0,3.0,1.0,1.0,1.0,2,45.3155,-75.837
47501,0.3,2.0,0.9,-0.2,1.4,1,44.65,-63.6
47502,0.2,1.5,2.4,2.4,2.0,5,45.3333,-75.9
47503,0.5,3.5,2.2,1.1,2.1,4,45.3155,-75.837
47504,0.3,0.9,0.8,1.7,1.1,5,45.3155,-75.837
47505,-0.2,1.5,1.1,1.2,1.0,0,43.6525,-79.3686
47506,-0.4,3.0,1.0,1.6,1.4,2,53.55,-113.5
47507,-1.4,2.2,2.0,0.4,1.7,2,49.1551,-121.9459
47508,-0.6,3.1,1.4,-0.3,1.6,2,43.6667,-79.4167
47509,1.1,2.0,1.1,1.2,2.1,4,51.0316,-114.0994
47510,-0.7,1.9,1.8,0.9,1.5,0,45.3155,-75.837
47511,0.2,1.2,1.3,1.0,1.2,1,49.2869,-122.958
47512,0.3,2.2,0.3,0.2,1.2,1,45.75,-73.6
47513,1.4,2.6,1.7,0.1,2.0,4,49.8431,-99.9452
47514,-0.6,1.1,0.1,0.4,1.6,3,45.3155,-75.837
47515,-1.2,3.0,1.9,1.2,1.9,2,45.3624,-74.5048
47516,-0.9,3.1,0.7,0.2,1.9,2,49.2358,-122.8693
47517,-1.0,1.8,1.1,1.1,0.7,0,49.0992,-122.8691
47518,-0.7,3.2,1.5,0.9,1.5,2,43.668,-79.4515
47519,-0.8,1.3,0.7,0.1,1.8,3,43.7363,-79.3498
47520,0.1,2.0,1.8,0.9,1.5,4,49.2869,-122.958
47521,0.1,2.2,0.7,1.2,0.8,3,42.9943,-81.2623
47522,-0.4,1.2,0.8,1.2,0.4,3,42.9943,-81.2623
47523,-0.9,1.9,1.9,1.8,0.9,0,42.9943,-81.2623
47524,0.5,1.8,2.1,1.2,1.9,5,42.9943,-81.2623
47525,0.0,1.9,1.4,1.2,1.1,0,42.9943,-81.2623
47526,1.1,1.7,2.0,1.3,1.6,5,42.9943,-81.2623
47527,0.2,1.3,0.9,1.0,1.1,1,42.9943,-81.2623
47528,-0.7,1.7,1.5,0.5,0.8,0,42.9943,-81.2623
47529,0.7,2.0,1.3,1.0,1.2,4,42.9943,-81.2623
47530,1.1,1.1,1.0,0.8,1.0,1,42.9943,-81.2623
47531,0.0,0.7,0.7,0.8,1.1,1,42.9943,-81.2623
47532,1.3,2.4,2.3,0.7,2.0,4,43.6425,-79.3872
47533,0.5,2.1,2.0,1.0,1.7,4,42.9943,-81.2623
47534,1.6,0.8,1.8,0.3,2.0,5,42.9943,-81.2623
47535,-0.5,0.3,1.5,1.3,1.4,5,42.9943,-81.2623
47536,1.7,1.5,1.3,1.3,1.4,5,42.9943,-81.2623
47537,0.4,1.4,1.1,1.7,1.3,5,42.9943,-81.2623
47538,0.0,2.3,1.3,1.7,1.6,0,42.9943,-81.2623
47539,1.6,1.2,2.5,1.2,1.9,5,42.9943,-81.2623
47540,-0.3,1.5,1.8,1.2,0.5,0,42.9943,-81.2623
47541,1.0,3.4,1.4,0.8,0.3,4,42.9943,-81.2623
47542,-1.4,1.7,1.4,2.5,2.0,0,42.9943,-81.2623
47543,0.5,1.9,1.3,0.7,1.6,1,42.9943,-81.2623
47544,-0.3,2.9,-0.3,0.7,1.6,2,42.9943,-81.2623
47545,0.8,2.2,1.7,1.3,1.6,4,42.9943,-81.2623
47546,-0.9,1.4,0.9,1.5,0.6,3,42.9943,-81.2623
47547,0.7,2.0,2.0,0.7,1.6,4,42.9943,-81.2623
47548,1.7,1.4,1.1,1.1,0.9,5,42.9943,-81.2623
47549,0.3,1.2,1.6,0.9,1.4,1,42.9943,-81.2623
47550,0.6,2.2,2.3,1.9,1.4,4,42.9943,-81.2623
47551,-0.9,1.7,0.8,0.4,1.0,3,42.9943,-81.2623
47552,1.4,1.5,2.2,0.8,2.0,5,42.9943,-81.2623
47553,1.3,2.0,0.8,1.7,1.5,4,42.9943,-81.2623
47554,0.2,1.1,1.5,1.9,1.0,5,43.6667,-79.4167
47555,1.2,0.9,0.8,1.0,2.2,5,43.1277,-80.7743
47556,0.2,1.7,1.6,1.0,1.6,1,45.3155,-75.837
47557,-0.6,1.4,1.6,1.7,1.8,0,42.9943,-81.2623
47558,0.6,0.8,2.3,1.0,2.0,5,43.3479,-79.7593
47559,1.8,1.3,2.5,0.6,1.6,5,42.9943,-81.2623
47560,-1.2,1.3,1.1,1.4,1.7,3,45.4167,-75.7
47561,1.0,2.0,1.8,1.2,2.0,4,49.136,-123.9483
47562,0.9,2.9,1.0,1.0,1.6,4,43.6425,-79.3872
47563,1.2,1.6,1.2,1.4,1.4,5,43.6425,-79.3872
47564,-0.5,1.1,0.7,1.7,0.7,3,43.6425,-79.3872
47565,-0.7,2.6,1.0,0.5,1.6,2,43.6425,-79.3872
47566,0.5,1.0,1.8,1.6,0.9,5,43.6425,-79.3872
47567,0.8,0.6,1.6,1.7,1.1,5,43.6425,-79.3872
47568,-1.5,0.8,1.9,0.5,0.3,0,43.6425,-79.3872
47569,1.7,3.3,2.4,1.8,1.9,4,43.2604,-79.8961
47570,1.1,1.5,1.9,0.6,1.6,1,43.6425,-79.3872
47571,-0.1,3.4,1.4,0.9,1.7,2,45.469,-73.8862
47572,0.1,2.1,1.4,0.7,0.8,1,44.6464,-63.5929
47573,-0.2,1.3,1.8,1.3,1.5,0,43.3585,-79.8093
47574,-0.2,1.7,1.2,0.7,2.1,1,56.7273,-111.4361
47575,0.2,0.6,1.4,-0.2,2.0,1,43.4529,-80.5281
47576,-0.8,1.4,0.3,1.8,2.3,3,45.5,-73.5833
47577,0.2,3.8,2.4,0.7,2.0,4,45.3155,-75.837
47578,2.0,0.9,2.0,0.4,2.2,5,43.6425,-79.3872
47579,0.9,0.7,1.3,2.1,1.1,5,45.6167,-61.4
47580,-0.8,3.6,0.8,1.2,1.1,2,43.6425,-79.3872
47581,-0.3,1.4,1.6,1.1,2.2,0,52.1193,-106.6594
47582,0.7,2.2,1.0,0.4,0.8,4,51.0696,-114.0862
47583,1.1,1.0,1.8,1.3,1.9,5,51.0696,-114.0862
47584,-1.9,3.1,1.2,1.1,1.0,2,51.0696,-114.0862
47585,-0.8,1.4,-0.2,0.6,1.9,3,51.0696,-114.0862
47586,0.1,1.5,0.8,1.1,1.0,1,51.0696,-114.0862
47587,-1.9,2.0,-0.4,0.9,1.2,3,51.0696,-114.0862
47588,1.2,1.2,1.6,0.7,1.8,5,51.0696,-114.0862
47589,0.5,2.7,1.6,0.5,1.4,4,51.0696,-114.0862
47590,1.0,2.7,1.3,0.7,1.6,4,51.0696,-114.0862
47591,0.7,2.1,0.5,1.8,0.5,4,53.5421,-113.4989
47592,-0.5,2.8,0.7,0.2,2.2,2,43.6425,-79.3872
47593,0.0,1.3,1.8,2.0,0.5,0,51.0696,-114.0862
47594,0.1,0.7,1.4,0.6,1.2,1,51.0696,-114.0862
47595,0.7,2.8,1.8,1.5,1.8,4,43.6425,-79.3872
47596,-0.3,2.1,1.6,1.2,1.6,0,45.3155,-75.837
47597,0.8,1.8,2.2,2.6,1.5,5,43.6425,-79.3872
47598,0.6,2.0,2.0,1.1,1.9,4,45.3155,-75.837
47599,-1.1,1.3,1.1,0.4,2.2,3,43.6618,-79.3847
47600,-1.2,3.1,1.4,0.6,1.4,2,45.3155,-75.837
47601,1.1,2.0,1.9,1.0,1.8,4,43.6425,-79.3872
47602,0.0,1.9,0.9,0.7,1.6,1,52.2451,-113.7855
47603,-1.6,1.8,1.2,1.2,1.4,0,43.6425,-79.3872
47604,-0.8,2.1,0.9,0.8,-0.2,2,43.6619,-79.3952
47605,0.8,3.0,1.3,0.1,1.8,4,53.5705,-113.4036
47606,-0.9,1.1,1.5,0.9,2.0,0,51.0632,-114.0614
47607,0.3,0.9,2.2,1.9,2.1,5,45.3155,-75.837
47608,1.5,3.0,-0.1,1.8,0.9,4,45.3155,-75.837
47609,-0.6,3.1,1.3,0.3,1.7,2,43.6667,-79.4167
47610,-0.9,1.4,-1.1,2.1,1.7,3,49.2869,-122.958
47611,0.3,0.9,1.7,0.5,1.7,1,43.6425,-79.3872
47612,0.1,1.4,2.3,0.7,1.8,1,53.5248,-113.5334
47613,0.9,0.3,0.6,1.1,1.9,5,46.9233,-70.8968
47614,0.4,1.5,1.3,0.5,0.9,1,43.6667,-79.4167
47615,-0.9,2.3,1.8,0.5,2.1,2,52.1193,-106.6594
47616,-1.8,2.4,0.6,0.8,-0.1,2,49.85,-100.9333
47617,-0.7,2.2,-0.7,1.5,2.2,3,43.6619,-79.3952
47618,-0.5,2.0,1.5,1.2,1.2,0,49.15,-123.9167
47619,1.0,2.0,1.8,0.5,1.9,4,43.6667,-79.4167
47620,1.0,1.2,1.8,2.5,1.4,5,50.9093,-114.0721
47621,1.4,0.8,2.3,2.1,2.1,5,43.6667,-79.4167
47622,0.2,2.3,2.5,-0.7,2.0,4,45.3155,-75.837
47623,1.1,1.3,1.5,1.0,1.7,5,55.1667,-118.8
47624,-0.2,1.7,1.6,1.7,1.5,0,45.3155,-75.837
47625,0.3,1.9,1.9,2.1,1.4,0,51.0696,-114.0862
47626,-0.2,1.9,0.6,0.6,0.4,3,51.0696,-114.0862
47627,1.4,1.7,1.6,1.0,1.9,5,51.0696,-114.0862
47628,-0.2,1.6,1.3,0.9,0.5,1,51.0696,-114.0862
47629,-0.8,0.4,1.4,1.3,1.8,3,42.9793,-81.2556
47630,-0.2,1.9,0.4,0.3,0.4,3,51.0696,-114.0862
47631,0.0,2.9,1.1,1.5,0.5,2,51.0696,-114.0862
47632,-1.2,2.1,1.7,1.2,1.6,0,51.0696,-114.0862
47633,-0.3,0.8,1.5,1.8,2.2,5,51.0696,-114.0862
47634,-1.4,0.5,-0.1,2.3,1.6,3,45.4127,-75.6742
47635,1.4,1.4,1.8,1.5,1.7,5,45.3155,-75.837
47636,-0.1,1.8,2.0,1.1,1.0,0,45.3155,-75.837
47637,0.2,3.5,2.5,0.9,1.1,4,44.2322,-76.4799
47638,0.1,3.1,2.4,0.7,1.8,4,45.3155,-75.837
47639,0.6,0.8,2.0,0.0,1.5,1,53.5966,-113.4882
47640,-0.5,1.5,2.5,1.0,1.9,0,43.4543,-79.6921
47641,1.6,2.8,2.0,1.2,1.5,4,45.3155,-75.837
47642,-1.0,1.8,1.2,1.7,1.0,0,43.6,-79.65
47643,1.4,1.1,0.6,-0.1,1.9,1,49.1551,-121.9459
47644,-0.3,1.9,1.1,2.0,1.9,0,43.6097,-79.704
47645,-1.6,1.7,1.1,-0.4,1.3,2,43.6425,-79.3872
47646,-1.0,2.9,0.9,1.0,1.2,2,42.971,-82.4084
47647,0.7,0.4,1.0,0.5,1.9,1,52.1333,-106.6667
47648,0.3,3.3,1.7,1.5,1.8,4,49.2591,-123.0226
47649,-0.8,1.6,1.3,0.3,1.6,2,43.6425,-79.3872
47650,0.3,1.6,1.9,1.7,1.8,5,49.2862,-123.0925
47651,-0.4,2.3,1.8,0.7,1.2,0,45.3155,-75.837
47652,0.8,2.9,1.8,2.1,0.5,4,45.3155,-75.837
47653,-1.5,2.2,1.2,1.9,0.4,0,50.45,-104.6167
47654,-0.4,2.7,2.3,0.7,1.8,4,43.4543,-79.6921
47655,-0.6,3.2,1.7,1.6,1.1,0,45.3155,-75.837
47656,1.3,1.6,1.8,2.1,1.8,5,52.1261,-106.6985
47657,0.3,2.3,2.3,2.1,1.4,0,45.3155,-75.837
47658,-1.7,1.1,-0.7,1.9,-0.2,3,43.5749,-80.2688
47659,0.0,1.3,2.1,0.7,2.0,1,45.3155,-75.837
47660,-1.1,1.7,2.1,2.2,1.3,0,45.3155,-75.837
47661,0.3,0.2,2.4,2.4,0.6,5,50.4423,-104.6116
47662,1.5,3.0,1.8,1.2,-0.3,4,53.5248,-113.5334
47663,-0.9,2.7,1.2,0.9,1.8,2,42.9899,-81.2607
47664,0.0,2.6,1.8,0.6,1.1,4,49.0992,-122.8691
47665,-1.5,2.1,0.8,1.2,1.5,3,43.4317,-80.3112
47666,2.0,0.2,1.6,0.3,2.2,5,43.6425,-79.3872
47667,0.7,2.0,1.6,1.1,1.1,4,43.6667,-79.4167
47668,0.9,1.5,1.2,-0.1,2.1,1,43.75,-79.2
47669,1.0,1.7,0.3,0.1,1.4,1,43.6667,-79.4167
47670,1.3,2.2,1.6,0.6,2.1,4,43.6425,-79.3872
47671,0.1,0.8,1.5,-0.1,2.3,1,43.75,-79.2
47672,1.4,1.5,2.1,-0.1,0.9,1,45.3155,-75.837
47673,-0.9,1.3,0.9,1.2,0.9,3,45.478,-73.5922
47674,-0.8,1.5,1.7,1.8,1.3,0,43.7685,-79.3584
47675,-0.6,2.3,0.9,0.7,1.7,2,43.6667,-79.4167
47676,-0.1,0.1,1.3,0.0,2.2,1,45.5503,-75.4128
47677,0.2,2.2,0.2,1.6,1.5,3,43.6425,-79.3872
47678,-0.3,2.7,1.6,0.1,1.8,2,43.9423,-79.4595
47679,1.4,1.9,1.7,0.6,1.5,4,49.1011,-122.8141
47680,0.3,1.2,0.6,1.4,1.4,3,43.8605,-79.3279
47681,0.6,2.4,1.4,1.0,0.9,4,49.0798,-123.0882
47682,-0.1,3.3,1.3,0.9,1.3,2,45.3155,-75.837
47683,-0.3,3.2,1.8,0.5,0.9,2,46.8105,-71.2426
47684,-0.8,3.3,2.0,-0.1,1.6,2,49.2869,-122.958
47685,-0.6,1.6,1.2,-0.8,1.5,1,43.8605,-79.3279
47686,1.5,2.6,2.4,2.2,1.9,4,43.7807,-79.2855
47687,-0.8,0.8,2.4,1.8,1.3,0,43.6425,-79.3872
47688,-0.8,2.6,1.3,1.8,1.6,0,50.02,-119.41
47689,0.0,1.9,2.0,0.5,1.4,1,43.6425,-79.3872
47690,1.5,2.3,1.2,0.4,1.8,4,49.834,-97.1865
47691,0.1,2.9,1.1,0.1,1.7,2,49.0382,-122.335
47692,0.7,2.3,1.2,0.7,1.9,4,43.6425,-79.3872
47693,0.6,1.6,2.3,0.8,1.3,4,45.3155,-75.837
47694,0.1,0.4,1.1,1.8,1.5,5,43.6425,-79.3872
47695,1.9,1.6,2.6,0.3,2.3,4,43.86,-79.3605
47696,-0.2,3.4,2.6,1.5,2.2,4,53.6202,-113.543
47697,1.2,1.1,1.4,0.7,1.9,1,45.3155,-75.837
47698,-1.3,2.5,2.0,1.2,2.1,0,45.3155,-75.837
47699,-1.2,1.6,0.7,0.9,0.4,3,43.7976,-79.227
47700,2.0,2.7,1.7,0.5,1.2,4,53.519,-113.3216
47701,0.7,1.8,2.1,2.1,1.8,5,51.0696,-114.0862
47702,1.6,1.1,2.0,1.6,1.7,5,43.4317,-80.3112
47703,0.0,0.3,1.9,0.7,1.7,1,43.6425,-79.3872
47704,-1.2,2.0,0.5,1.3,1.3,3,43.6425,-79.3872
47705,0.6,3.1,1.2,-0.9,2.2,4,42.971,-82.4084
47706,0.2,1.2,2.6,1.0,1.8,5,43.6425,-79.3872
47707,1.9,1.5,2.6,1.5,1.0,5,43.6425,-79.3872
47708,-0.9,3.0,2.4,2.2,2.2,0,52.1449,-106.6704
47709,0.1,2.1,2.1,1.0,2.2,4,49.25,-122.95
47710,-0.3,0.8,1.3,1.6,1.8,0,45.5653,-73.5869
47711,1.2,0.5,2.3,1.0,1.5,5,49.2765,-123.2177
47712,-0.5,1.4,1.9,1.4,1.3,0,50.4399,-104.574
47713,1.9,0.4,0.8,-0.2,0.7,1,45.3155,-75.837
47714,0.0,3.5,1.9,1.2,1.3,4,43.6425,-79.3872
47715,-1.1,3.0,2.1,0.3,1.1,2,45.3155,-75.837
47716,-0.4,3.1,1.5,-0.4,1.5,2,45.3155,-75.837
47717,1.4,1.1,1.5,0.5,1.4,1,49.1011,-122.8141
47718,-0.6,2.1,-0.8,1.2,2.1,3,44.2202,-76.5849
47719,0.4,1.7,2.5,1.7,2.1,5,44.65,-63.6
47720,1.3,0.8,1.0,2.1,2.2,5,46.8886,-71.2212
47721,-0.7,2.0,0.4,2.4,2.1,3,45.3958,-75.8259
47722,0.1,1.4,1.5,1.8,1.7,5,43.7387,-79.4337
47723,-0.4,2.5,1.7,1.0,1.6,0,43.6858,-79.7602
47724,-1.2,1.4,2.5,1.7,0.6,0,49.2536,-122.9085
47725,-0.2,1.2,1.9,1.6,1.6,0,43.6425,-79.3872
47726,-0.8,1.4,1.3,0.6,0.9,0,49.3167,-123.0667
47727,-0.5,2.4,2.0,1.4,1.8,0,43.4529,-80.5281
47728,0.1,2.3,1.8,0.6,1.2,4,43.6667,-79.4167
47729,1.4,2.4,2.0,2.2,1.2,4,45.5148,-73.5739
47730,1.3,1.2,1.4,1.6,2.1,5,45.3339,-75.9098
47731,0.2,1.9,1.5,1.4,1.4,0,45.5,-73.5833
47732,0.0,1.6,1.5,0.9,1.4,1,45.3155,-75.837
47733,0.6,1.2,2.2,0.8,1.2,5,53.4,-117.5833
47734,-1.0,2.4,1.2,1.1,0.4,2,51.0472,-114.0802
47735,-0.5,2.0,0.7,0.7,1.4,3,43.8667,-79.0333
47736,-0.5,2.3,1.6,0.6,1.3,2,50.4253,-104.6347
47737,0.0,1.9,2.5,2.4,2.2,0,45.3155,-75.837
47738,1.3,1.7,2.1,0.8,2.2,5,45.3155,-75.837
47739,-0.1,1.8,2.1,1.2,1.1,0,43.2604,-79.8961
47740,0.4,2.5,1.8,1.5,2.2,4,52.0333,-113.95
47741,0.0,2.7,1.8,0.3,1.4,4,43.4487,-80.4849
47742,0.1,3.5,1.7,0.9,2.0,4,45.3594,-75.7523
47743,-1.2,1.2,0.8,0.4,1.9,3,43.6905,-79.2857
47744,-2.0,3.1,2.3,1.8,1.1,0,45.9535,-66.6704
47745,0.8,2.3,2.5,0.8,1.8,4,43.6272,-79.6222
47746,-0.8,3.2,2.4,0.9,2.1,2,44.65,-63.6
47747,-0.2,1.8,1.2,1.0,1.5,0,43.4529,-80.5281
47748,-2.0,1.8,-1.0,2.5,1.7,3,45.3155,-75.837
47749,0.3,0.5,2.6,1.7,1.9,5,43.6425,-79.3872
47750,0.5,2.8,2.5,1.2,1.6,4,46.3094,-79.464
47751,0.5,2.7,2.2,0.9,1.2,4,45.3155,-75.837
47752,0.5,1.3,1.0,1.2,1.3,1,43.6425,-79.3872
47753,0.1,1.7,1.3,1.1,1.6,1,45.4833,-75.65
47754,-0.9,2.7,2.3,1.0,2.2,0,43.6425,-79.3872
47755,1.0,2.0,1.9,0.4,0.9,4,53.5157,-113.6339
47756,-0.8,0.9,-0.9,0.1,0.3,3,43.86,-79.3605
47757,-0.2,0.8,-0.6,1.7,1.4,3,49.9324,-97.1988
47758,-1.6,1.6,1.2,0.8,0.2,3,52.3833,-113.8
47759,1.5,1.2,1.4,2.3,0.8,5,43.25,-79.0667
47760,0.0,2.4,1.6,1.1,0.9,4,48.4757,-81.3366
47761,0.8,0.9,2.5,2.0,1.9,5,48.4757,-81.3366
47762,-0.7,1.8,2.3,2.2,1.2,0,48.4757,-81.3366
47763,0.4,2.2,2.0,2.0,1.4,0,44.081,-80.2041
47764,-0.6,2.3,2.1,0.5,1.6,2,48.4757,-81.3366
47765,0.0,0.6,0.2,0.2,0.2,1,48.4757,-81.3366
47766,-0.2,1.4,1.8,1.2,1.4,0,43.68,-79.3218
47767,0.3,2.9,1.9,2.1,1.0,4,48.4757,-81.3366
47768,1.1,1.4,2.1,1.9,0.5,5,48.4757,-81.3366
47769,0.7,2.4,1.3,1.9,1.2,4,48.4757,-81.3366
47770,0.2,0.0,0.8,1.5,2.2,5,48.4757,-81.3366
47771,0.7,1.8,1.9,1.1,1.4,4,48.4757,-81.3366
47772,0.4,1.1,1.0,1.3,1.4,1,48.4757,-81.3366
47773,-0.2,1.9,1.2,1.5,1.2,0,48.4757,-81.3366
47774,0.4,1.9,1.0,1.4,1.2,4,48.4757,-81.3366
47775,-0.1,1.0,1.8,0.7,1.6,1,48.4757,-81.3366
47776,0.6,1.7,2.0,1.4,0.6,5,48.4757,-81.3366
47777,0.8,1.8,1.5,1.2,1.2,4,48.4757,-81.3366
47778,1.8,2.0,2.5,1.7,1.9,5,43.7393,-79.4005
47779,0.4,1.6,1.6,1.8,2.0,5,48.4757,-81.3366
47780,-1.1,2.4,2.4,1.0,1.1,0,53.5248,-113.5334
47781,0.9,1.4,2.0,1.3,1.3,5,51.0833,-114.0833
47782,-0.6,0.3,0.6,1.4,1.8,3,45.3155,-75.837
47783,0.2,1.1,1.8,1.6,1.3,5,43.7833,-79.4167
47784,0.0,1.6,0.9,1.1,1.8,1,45.4833,-75.65
47785,0.7,1.8,1.8,0.5,2.0,4,51.0472,-114.0802
47786,-0.5,2.3,0.5,0.7,2.0,2,45.1977,-75.8384
47787,-1.1,3.8,1.5,0.4,1.3,2,43.9014,-78.6755
47788,1.2,3.0,1.6,1.4,1.4,4,44.231,-76.4791
47789,0.0,2.8,1.5,0.5,1.2,4,48.4633,-123.4538
47790,-0.1,1.8,1.7,0.4,0.7,1,48.4633,-123.4538
47791,0.9,1.0,0.2,-0.1,1.9,1,43.0963,-79.074
47792,0.8,2.2,1.9,0.8,2.0,4,45.5167,-73.6667
47793,-0.6,2.4,1.4,2.6,2.0,0,43.6497,-79.3952
47794,-0.6,1.5,1.8,0.1,2.1,1,49.0764,-122.6797
47795,-1.5,2.0,1.2,0.7,1.1,2,43.6425,-79.3872
47796,-1.4,1.9,0.8,2.2,1.5,0,53.5248,-113.5334
47797,-0.6,3.7,1.8,1.3,2.1,2,43.6425,-79.3872
47798,0.9,0.8,0.4,0.0,1.9,1,49.8971,-97.2163
47799,-0.8,2.2,2.5,0.1,1.9,2,49.8373,-99.9747
47800,2.0,0.1,1.1,1.1,1.8,5,48.50100000000001,-123.3804
47801,1.1,2.3,2.6,1.2,1.9,4,49.2836,-123.1041
47802,-0.4,1.1,1.1,1.9,1.1,0,44.65,-63.6
